Marca,Modelo,Año,Versión,Color,Tipo de combustible,Motor,tiene_camara,Kilómetros,Precio,Tipo de vendedor,HP,is_4x4,is_manual,is_coupe
28,27,2017.0,280,28,3,2.0,1.0,135000.0,15200.0,0,143.0,0,1,0
17,19,2019.0,160,14,3,2.4,0.0,73000.0,27680.0,0,170.0,1,0,0
25,43,2020.0,230,4,3,1.6,1.0,31500.0,20720.0,2,120.0,0,0,0
28,44,2014.0,283,14,3,2.5,0.0,119000.0,14500.0,1,110.0,0,1,0
1,63,2013.0,9,22,3,2.0,0.0,97000.0,23500.0,1,225.0,1,0,0
11,86,2025.0,115,2,3,1.8,1.0,0.0,37240.0,2,105.0,1,0,0
33,95,2025.0,357,14,3,2.0,1.0,0.0,46000.0,2,200.0,1,0,0
5,96,2013.0,73,14,3,1.8,0.0,132000.0,12800.0,1,140.0,0,1,0
32,68,2010.0,336,19,3,2.4,0.0,166000.0,13200.0,0,177.0,0,0,0
32,20,2022.0,317,19,3,2.0,1.0,87390.0,29520.0,0,170.0,0,0,0
32,81,2025.0,340,14,0,2.8,1.0,0.0,57200.0,0,204.0,1,0,0
17,13,2010.0,156,19,3,3.7,1.0,168000.0,16500.0,1,205.0,1,0,0
17,19,2024.0,162,14,3,1.3,1.0,0.0,25600.0,2,175.0,0,0,0
33,54,2023.0,345,2,3,1.0,1.0,33000.0,24000.0,1,101.0,0,0,0
17,101,2008.0,176,19,3,3.8,0.0,192000.0,39000.0,0,199.0,1,1,1
33,54,2024.0,345,2,3,1.0,1.0,0.0,21600.0,0,116.0,0,1,0
0,80,2022.0,2,23,3,2.0,0.0,41000.0,56500.0,0,280.0,0,0,0
11,28,2016.0,107,4,0,1.5,0.0,113000.0,10392.0,1,90.0,0,1,0
33,54,2025.0,345,14,3,1.0,1.0,0.0,25600.0,0,101.0,0,0,0
17,19,2025.0,162,14,3,1.3,1.0,0.0,35920.0,0,170.0,0,0,0
11,28,2014.0,108,22,3,1.6,0.0,143000.0,13519.0,0,110.0,0,1,0
17,19,2025.0,162,14,3,1.3,1.0,0.0,36400.0,2,170.0,0,0,0
20,78,2012.0,192,19,3,2.0,0.0,174000.0,16900.0,0,163.0,0,0,0
28,11,2017.0,266,23,3,2.0,1.0,63000.0,14400.0,0,143.0,0,1,0
6,8,2025.0,85,4,3,1.0,1.0,0.0,24400.0,2,120.0,0,0,0
17,69,2025.0,169,14,3,1.3,1.0,0.0,28960.0,2,170.0,0,0,0
27,12,2024.0,259,14,3,3.0,1.0,0.0,186000.0,2,353.0,1,0,0
6,8,2016.0,84,22,3,1.6,0.0,68000.0,10400.0,0,110.0,0,1,0
26,0,2025.0,243,14,3,1.0,1.0,0.0,27440.0,2,120.0,1,0,0
26,0,2022.0,246,19,3,1.6,1.0,48000.0,20400.0,0,300.0,1,1,0
20,78,2007.0,192,19,0,2.0,0.0,161000.0,9600.0,1,154.0,0,1,0
33,95,2025.0,357,14,3,2.0,1.0,0.0,43992.0,2,200.0,1,0,0
28,11,2018.0,267,23,3,1.6,0.0,89000.0,17000.0,0,110.0,1,1,0
3,102,2019.0,30,19,3,2.0,1.0,72000.0,29990.0,0,192.0,1,1,0
33,82,2023.0,346,2,3,1.4,1.0,41000.0,33000.0,1,150.0,0,0,0
33,82,2025.0,346,4,3,1.4,1.0,0.0,30320.0,2,150.0,0,0,0
33,95,2025.0,357,14,3,2.0,1.0,0.0,43200.0,2,200.0,1,0,0
13,22,2011.0,123,14,3,2.4,0.0,197000.0,14500.0,1,185.0,0,0,0
11,28,2016.0,108,22,3,1.6,0.0,157000.0,13520.0,1,110.0,0,1,0
5,96,2017.0,73,14,3,1.8,1.0,108000.0,17000.0,0,140.0,1,0,0
11,46,2014.0,113,4,3,1.6,0.0,76200.0,19000.0,1,180.0,1,0,0
32,20,2021.0,317,4,2,1.8,1.0,42000.0,31000.0,1,170.0,0,0,0
5,6,1998.0,61,28,0,2.8,0.0,220000.0,7040.0,0,200.0,0,1,0
13,40,2018.0,126,14,3,1.8,1.0,87000.0,18320.0,1,121.0,0,0,0
11,28,2011.0,105,11,3,1.6,0.0,150000.0,9440.0,0,110.0,0,1,0
11,28,2017.0,107,23,3,1.5,0.0,74715.0,14400.0,0,123.0,0,1,0
32,81,2023.0,340,4,0,2.8,1.0,35000.0,56500.0,0,204.0,1,0,0
3,102,2022.0,30,14,3,2.0,1.0,16000.0,40000.0,1,192.0,1,1,0
20,78,2023.0,195,14,3,1.6,0.0,0.0,54990.0,0,110.0,1,0,0
11,28,2013.0,108,14,3,1.6,0.0,135000.0,11200.0,1,110.0,0,1,0
17,19,2025.0,162,4,3,1.3,1.0,0.0,36400.0,2,170.0,0,0,0
25,43,2025.0,227,14,3,1.6,0.0,0.0,24440.0,0,120.0,0,0,0
25,43,2019.0,227,19,3,1.6,1.0,48000.0,18400.0,0,120.0,0,0,0
5,96,2024.0,77,4,3,1.2,1.0,4500.0,30000.0,1,132.0,1,0,0
26,0,2019.0,249,4,3,1.6,1.0,77000.0,14000.0,1,110.0,0,1,0
28,27,2018.0,281,4,3,2.0,0.0,92000.0,15840.0,0,138.0,0,1,0
11,28,2010.0,105,22,3,1.6,0.0,110000.0,8500.0,0,110.0,0,1,0
28,26,2012.0,269,14,3,1.6,0.0,155600.0,10800.0,1,110.0,0,1,0
32,68,2020.0,336,4,3,2.5,1.0,62000.0,49900.0,1,170.0,1,0,0
11,28,2015.0,107,4,3,1.6,0.0,140000.0,12640.0,0,110.0,0,1,0
32,39,2023.0,324,19,0,2.8,1.0,20000.0,52000.0,1,177.0,1,0,0
33,54,2025.0,345,14,3,1.0,1.0,0.0,22792.0,2,101.0,0,0,0
32,68,2013.0,336,19,3,2.0,0.0,152000.0,21600.0,1,138.0,0,0,0
28,26,2024.0,272,14,2,1.6,0.0,0.0,21368.0,2,115.0,1,1,0
5,97,2019.0,80,19,0,2.8,1.0,36000.0,40800.0,0,200.0,1,0,0
17,19,2025.0,162,4,3,1.3,1.0,0.0,35992.0,2,170.0,0,0,0
32,20,2022.0,317,2,2,1.8,1.0,75000.0,30900.0,1,170.0,0,0,0
5,96,2015.0,73,23,3,1.8,1.0,120000.0,14000.0,0,140.0,0,1,0
3,102,2022.0,30,4,3,2.0,0.0,58000.0,44000.0,1,192.0,1,1,0
3,102,2012.0,30,2,3,2.0,0.0,155600.0,19000.0,0,150.0,1,1,0
5,96,2022.0,73,19,3,1.2,1.0,50500.0,23600.0,0,132.0,1,0,0
27,48,2016.0,262,19,3,2.0,0.0,79000.0,85000.0,2,252.0,0,1,0
33,82,2022.0,346,14,3,1.4,1.0,50000.0,33600.0,1,150.0,0,0,0
17,101,2025.0,175,19,3,3.6,1.0,0.0,125000.0,0,284.0,1,0,0
5,96,2014.0,73,23,3,1.8,0.0,140000.0,15400.0,0,140.0,1,0,0
33,54,2023.0,345,4,3,1.0,1.0,35000.0,22960.0,1,101.0,0,0,0
1,63,2018.0,9,19,3,2.0,0.0,87000.0,34000.0,1,252.0,1,0,0
5,96,2020.0,77,22,3,1.2,1.0,64000.0,21600.0,2,132.0,1,0,0
17,19,2025.0,162,4,3,1.3,1.0,0.0,37520.0,2,170.0,0,0,0
5,96,2025.0,73,14,3,1.2,1.0,0.0,25922.0,2,132.0,1,0,0
20,75,2008.0,186,19,0,2.5,1.0,210000.0,9800.0,1,140.0,1,0,0
28,11,2018.0,266,5,3,1.6,1.0,89000.0,18800.0,0,110.0,0,0,0
11,28,2020.0,107,4,3,1.5,0.0,77000.0,18000.0,2,123.0,0,1,0
26,0,2024.0,243,14,3,1.0,1.0,6000.0,29800.0,1,120.0,1,1,0
25,43,2023.0,227,14,3,1.6,1.0,10200.0,26400.0,0,120.0,0,0,0
32,39,2022.0,324,4,0,2.8,1.0,88000.0,44800.0,0,177.0,1,0,0
28,26,2020.0,275,4,3,2.0,1.0,52000.0,18000.0,1,143.0,0,1,0
28,26,2013.0,273,19,3,2.0,0.0,140000.0,12160.0,0,138.0,0,1,0
5,96,2024.0,77,4,3,1.2,1.0,0.0,22800.0,1,132.0,1,0,0
13,40,2017.0,126,22,3,1.8,1.0,120900.0,19360.0,0,121.0,0,0,0
11,28,2010.0,105,22,3,1.6,0.0,177500.0,8160.0,0,110.0,0,1,0
28,26,2025.0,276,14,3,1.3,1.0,0.0,25760.0,2,155.0,1,0,0
26,0,2017.0,246,4,3,1.6,1.0,80000.0,14320.0,0,110.0,1,1,0
11,28,2013.0,108,22,3,1.6,0.0,75000.0,13500.0,1,110.0,0,1,0
26,0,2021.0,249,22,3,1.6,0.0,54300.0,21000.0,2,110.0,0,1,0
32,68,2013.0,336,19,3,2.0,0.0,218000.0,15920.0,2,138.0,0,1,0
26,0,2022.0,246,22,3,1.6,1.0,76946.0,16960.0,2,300.0,1,1,0
33,54,2025.0,345,14,3,1.0,1.0,3000.0,34500.0,1,101.0,0,0,0
10,4,2018.0,99,19,3,1.4,1.0,60000.0,17600.0,0,150.0,0,1,0
5,29,2019.0,66,4,3,1.5,1.0,58582.0,23360.0,0,123.0,1,1,0
17,18,2025.0,158,14,3,1.3,1.0,0.0,40800.0,0,170.0,0,0,0
28,26,2016.0,275,14,3,1.6,1.0,91000.0,12800.0,0,110.0,0,1,0
25,43,2020.0,227,14,3,1.6,1.0,67000.0,19840.0,0,120.0,0,0,0
33,83,2021.0,350,2,3,1.6,1.0,52000.0,22000.0,1,110.0,0,0,0
5,96,2015.0,73,14,3,1.8,1.0,73400.0,14240.0,0,140.0,1,0,0
17,19,2021.0,161,14,3,2.4,1.0,120000.0,22880.0,0,170.0,0,1,0
25,112,2025.0,240,4,3,2.5,1.0,0.0,50608.0,0,184.0,1,0,0
5,96,2014.0,73,19,3,1.8,0.0,120000.0,14200.0,0,140.0,1,0,0
1,65,2011.0,12,19,3,3.0,1.0,180000.0,28000.0,1,333.0,1,0,0
3,102,2025.0,27,16,3,2.0,1.0,0.0,89900.0,0,231.0,1,1,0
3,106,2016.0,42,14,3,2.0,0.0,82000.0,37990.0,0,245.0,1,0,0
32,68,2022.0,336,19,2,2.5,0.0,27000.0,68880.0,0,170.0,1,0,0
25,43,2020.0,227,0,3,1.6,1.0,81900.0,21240.0,2,120.0,0,0,0
11,28,2017.0,108,4,3,2.0,0.0,60000.0,16800.0,1,143.0,0,1,0
32,39,2019.0,324,14,0,2.8,1.0,107000.0,41520.0,1,177.0,1,0,0
6,10,2020.0,91,4,3,1.6,1.0,82300.0,18240.0,2,165.0,0,0,0
3,102,2018.0,30,19,3,1.5,1.0,52000.0,32900.0,2,192.0,1,1,0
10,60,2025.0,101,19,3,1.3,0.0,0.0,28000.0,0,155.0,0,0,0
26,1,2022.0,251,14,3,1.6,1.0,33000.0,36000.0,0,300.0,1,0,0
3,102,2013.0,30,4,3,2.0,0.0,120000.0,22000.0,1,184.0,1,1,0
11,86,2023.0,115,2,3,1.8,0.0,33000.0,32320.0,0,85.0,1,0,0
13,22,2010.0,123,14,3,2.4,0.0,275000.0,11500.0,1,185.0,0,0,0
17,69,2017.0,168,4,3,2.4,1.0,71156.0,23680.0,0,170.0,1,0,0
25,43,2017.0,228,18,3,1.6,1.0,56000.0,19680.0,0,120.0,1,0,0
5,96,2025.0,73,14,3,1.2,1.0,0.0,25520.0,2,132.0,1,0,0
6,8,2024.0,85,4,3,1.0,1.0,0.0,23800.0,2,120.0,0,0,0
17,19,2021.0,161,19,3,2.4,1.0,40000.0,28800.0,1,170.0,0,0,0
2,108,2025.0,22,4,3,1.5,1.0,0.0,37900.0,0,185.0,0,0,0
11,28,2016.0,103,4,3,1.6,0.0,119928.0,14400.0,0,110.0,0,1,0
17,69,2025.0,172,14,3,1.3,1.0,0.0,33272.0,0,170.0,1,0,0
5,96,2024.0,73,4,3,1.2,0.0,0.0,23800.0,2,132.0,1,0,0
25,43,2018.0,227,19,3,1.6,1.0,65000.0,17600.0,1,120.0,0,0,0
33,82,2025.0,346,19,3,1.4,1.0,0.0,29840.0,2,150.0,0,0,0
11,28,2019.0,107,4,3,1.5,1.0,99738.0,17000.0,0,123.0,0,1,0
32,20,2025.0,317,14,2,1.8,1.0,0.0,38361.0,2,170.0,0,0,0
11,28,2019.0,108,2,3,1.5,1.0,90000.0,16800.0,1,123.0,0,1,0
5,96,2014.0,73,23,3,1.8,0.0,100000.0,13200.0,0,140.0,0,1,0
33,83,2025.0,348,4,3,1.0,0.0,0.0,25080.0,2,101.0,0,0,0
5,96,2016.0,73,4,3,1.8,1.0,112000.0,13500.0,1,140.0,0,1,0
17,19,2025.0,162,14,3,1.3,1.0,0.0,36400.0,0,170.0,0,0,0
28,26,2012.0,271,23,3,1.6,0.0,160000.0,10000.0,0,110.0,0,1,0
32,20,2025.0,317,2,3,2.0,1.0,0.0,37390.0,2,170.0,0,0,0
33,54,2025.0,345,4,3,1.0,1.0,0.0,27600.0,2,101.0,0,0,0
26,1,2018.0,251,23,3,1.6,1.0,86000.0,26000.0,0,165.0,1,0,0
8,42,2010.0,93,19,3,2.7,1.0,167000.0,9520.0,1,280.0,1,0,0
5,29,2023.0,66,4,3,1.5,1.0,56000.0,31200.0,0,185.0,1,0,0
11,28,2016.0,108,4,3,2.0,0.0,100000.0,14000.0,0,143.0,0,1,0
33,83,2024.0,348,14,3,1.0,0.0,0.0,23040.0,2,116.0,0,1,0
3,107,2017.0,45,4,3,3.0,0.0,103000.0,57900.0,0,306.0,1,1,0
17,101,2013.0,177,14,3,3.6,0.0,75000.0,42000.0,0,284.0,1,0,1
26,0,2020.0,246,14,3,1.6,0.0,99715.0,16768.0,2,120.0,1,1,0
33,82,2024.0,346,22,3,1.4,1.0,6116.0,31500.0,0,150.0,0,0,0
11,28,2011.0,105,14,3,1.6,0.0,170000.0,8640.0,1,110.0,0,1,0
11,28,2013.0,107,19,3,1.6,0.0,127000.0,10720.0,0,110.0,0,1,0
11,28,2014.0,107,4,3,1.6,0.0,140000.0,11600.0,0,110.0,0,1,0
28,26,2018.0,275,4,3,2.0,1.0,67600.0,15600.0,2,143.0,0,1,0
11,28,2018.0,108,14,3,1.5,1.0,139000.0,17200.0,0,123.0,0,1,0
33,95,2021.0,357,4,3,1.4,0.0,44000.0,31760.0,0,150.0,0,0,0
33,95,2024.0,357,2,3,2.0,1.0,0.0,48320.0,0,200.0,0,0,0
11,28,2015.0,107,14,3,1.6,0.0,118000.0,12800.0,0,110.0,0,1,0
33,82,2023.0,346,14,3,1.4,1.0,0.0,38000.0,0,150.0,0,0,0
28,11,2017.0,266,22,3,2.0,1.0,109000.0,16700.0,0,143.0,0,1,0
6,8,2024.0,85,14,3,1.0,1.0,0.0,22800.0,2,120.0,0,0,0
18,109,2024.0,179,14,3,1.5,1.0,1111.0,30880.0,0,185.0,0,0,0
25,43,2025.0,228,4,3,1.6,1.0,0.0,28400.0,0,120.0,1,0,0
6,10,2022.0,90,19,3,1.6,1.0,81300.0,17200.0,2,165.0,0,0,0
2,105,2024.0,17,23,3,1.5,1.0,0.0,27500.0,2,148.0,1,0,0
28,26,2020.0,275,22,3,1.6,1.0,129000.0,15600.0,0,110.0,0,1,0
33,54,2024.0,345,14,3,1.0,1.0,1111.0,24000.0,1,116.0,0,1,0
10,60,2023.0,102,14,3,1.0,0.0,25000.0,22360.0,1,120.0,0,0,0
11,28,2019.0,108,14,3,2.0,1.0,42000.0,22800.0,0,170.0,0,1,0
33,54,2025.0,345,2,3,1.0,1.0,0.0,27760.0,2,101.0,0,0,0
33,94,2010.0,355,8,3,2.0,0.0,132000.0,13500.0,0,200.0,1,1,0
11,46,2017.0,113,4,3,2.0,1.0,80000.0,24400.0,0,143.0,1,0,0
33,83,2022.0,348,4,3,1.0,0.0,33000.0,24000.0,1,101.0,0,0,0
26,0,2016.0,249,4,3,1.6,0.0,95000.0,12800.0,1,110.0,0,1,0
26,0,2018.0,246,4,3,1.6,1.0,96000.0,15600.0,1,110.0,1,1,0
11,28,2019.0,107,2,3,1.5,0.0,60000.0,18320.0,0,123.0,0,1,0
14,99,2010.0,141,14,0,2.0,0.0,260000.0,8900.0,1,154.0,1,1,0
3,102,2018.0,27,4,3,2.0,0.0,110000.0,33900.0,0,231.0,1,1,0
33,83,2020.0,348,14,3,1.6,0.0,57000.0,20000.0,2,110.0,0,1,0
11,28,2022.0,107,22,3,1.5,0.0,46000.0,19040.0,0,123.0,0,1,0
4,87,2016.0,49,14,3,1.6,0.0,110000.0,12000.0,0,125.0,0,1,0
10,60,2024.0,102,14,3,1.0,1.0,0.0,24880.0,0,120.0,0,0,0
0,80,2024.0,0,19,3,3.0,0.0,0.0,230000.0,0,510.0,0,0,0
3,102,2024.0,26,14,1,2.0,0.0,0.0,89900.0,2,204.0,1,1,0
33,82,2025.0,346,14,3,1.4,1.0,500.0,29920.0,0,150.0,0,0,0
32,39,2013.0,323,4,0,3.0,0.0,140000.0,26400.0,2,171.0,1,1,0
28,26,2025.0,276,14,3,1.3,1.0,500.0,26800.0,1,155.0,1,0,0
11,46,2018.0,113,14,3,2.0,1.0,141000.0,24000.0,0,143.0,1,0,0
11,86,2024.0,115,14,3,1.8,1.0,8500.0,43000.0,1,105.0,1,0,0
25,43,2018.0,228,22,3,1.6,1.0,65000.0,22000.0,0,120.0,1,0,0
10,60,2025.0,101,4,3,1.3,0.0,500.0,17000.0,0,155.0,0,0,0
17,69,2019.0,170,14,3,1.8,0.0,95000.0,16400.0,2,140.0,0,1,0
5,96,2025.0,77,4,3,1.2,0.0,0.0,21680.0,2,132.0,1,1,0
5,96,2015.0,73,4,3,1.8,1.0,127642.0,15500.0,0,140.0,1,0,0
17,19,2025.0,162,14,3,1.3,1.0,0.0,36400.0,2,170.0,0,0,0
26,0,2018.0,242,14,3,1.6,0.0,90000.0,12720.0,2,110.0,0,1,0
14,73,2008.0,136,19,0,2.2,0.0,190000.0,13000.0,1,190.0,1,0,0
33,82,2025.0,346,14,3,1.4,1.0,0.0,31360.0,2,150.0,0,0,0
17,18,2025.0,158,14,0,2.0,1.0,0.0,52152.0,0,272.0,1,0,0
26,0,2025.0,247,19,3,1.0,1.0,0.0,32800.0,0,120.0,0,0,0
33,82,2022.0,346,19,3,1.4,1.0,50000.0,30392.0,1,150.0,0,0,0
11,28,2006.0,105,2,4,1.6,0.0,190000.0,7120.0,1,110.0,0,1,0
33,54,2024.0,345,4,3,1.0,1.0,1111.0,25440.0,1,116.0,0,0,0
25,112,2025.0,240,4,3,2.5,1.0,0.0,51704.0,2,184.0,1,0,0
28,26,2014.0,269,22,3,1.6,0.0,123000.0,10080.0,1,110.0,0,1,0
11,46,2012.0,113,19,3,2.5,0.0,154000.0,12800.0,2,110.0,1,0,0
17,35,2024.0,164,14,3,3.6,0.0,0.0,115000.0,2,293.0,1,0,0
33,83,2024.0,348,14,3,1.0,0.0,1111.0,25600.0,1,116.0,0,1,0
5,96,2024.0,77,4,3,1.2,1.0,1000.0,22240.0,2,132.0,1,0,0
25,43,2022.0,227,19,3,1.6,1.0,51000.0,23920.0,0,120.0,0,0,0
11,28,2022.0,108,4,3,1.5,1.0,54106.0,21999.0,0,123.0,0,1,0
23,14,2025.0,212,14,3,2.0,0.0,0.0,76700.0,0,224.0,1,0,0
33,95,2023.0,357,14,3,2.0,0.0,71000.0,45600.0,0,170.0,0,0,0
17,101,2010.0,176,19,3,3.8,0.0,112000.0,48800.0,0,199.0,1,0,1
5,96,2015.0,73,4,3,1.8,1.0,119300.0,13510.0,0,140.0,0,1,0
33,54,2023.0,345,14,3,1.0,1.0,44000.0,21200.0,1,101.0,0,1,0
14,99,2016.0,144,14,3,2.0,1.0,103000.0,25900.0,1,154.0,1,0,0
11,28,2016.0,107,22,3,1.6,0.0,96000.0,14800.0,0,110.0,0,1,0
13,22,2010.0,123,19,3,2.4,0.0,106180.0,14690.0,0,185.0,0,0,0
13,40,2019.0,126,2,3,1.8,1.0,78000.0,30999.0,0,121.0,0,0,0
20,78,2010.0,192,19,3,2.0,0.0,199158.0,9000.0,0,154.0,0,1,0
28,26,2019.0,275,23,3,1.6,1.0,98000.0,14880.0,1,110.0,0,1,0
28,26,2020.0,271,23,2,1.6,0.0,58326.0,13808.0,2,110.0,0,1,0
17,69,2024.0,168,14,3,1.3,1.0,0.0,29200.0,2,175.0,0,0,0
26,0,2017.0,249,4,3,1.6,1.0,107000.0,14500.0,1,110.0,0,1,0
17,69,2025.0,169,14,3,1.3,1.0,0.0,30800.0,2,170.0,0,0,0
33,82,2024.0,346,14,3,1.4,1.0,1000.0,31920.0,1,150.0,0,0,0
17,19,2020.0,160,4,3,2.4,1.0,53000.0,27200.0,0,170.0,1,1,0
13,40,2025.0,126,4,3,1.5,1.0,0.0,39550.0,0,121.0,0,0,0
2,105,2025.0,17,14,3,1.5,1.0,0.0,27000.0,0,148.0,1,0,0
28,26,2019.0,275,14,3,1.6,1.0,80000.0,17500.0,1,110.0,0,1,0
32,20,2023.0,317,4,2,1.8,1.0,18658.0,39000.0,0,170.0,0,0,0
17,19,2024.0,162,19,3,1.3,1.0,0.0,36700.0,2,175.0,0,0,0
14,99,2013.0,144,14,3,2.0,0.0,112000.0,14900.0,0,154.0,0,0,0
11,28,2016.0,107,4,3,1.6,0.0,80000.0,13100.0,0,110.0,0,1,0
11,28,2018.0,106,23,3,1.5,0.0,65000.0,14400.0,0,123.0,0,1,0
6,10,2017.0,90,23,3,1.2,0.0,78800.0,17120.0,0,165.0,0,0,0
33,94,2013.0,355,14,3,2.0,0.0,137000.0,16000.0,1,200.0,1,1,0
11,28,2017.0,107,23,3,1.6,0.0,116000.0,12960.0,0,110.0,0,1,0
11,28,2004.0,105,14,3,1.6,0.0,155000.0,6800.0,1,110.0,0,1,0
11,28,2013.0,107,14,3,1.6,0.0,158000.0,10160.0,0,110.0,0,1,0
17,13,1998.0,157,23,3,4.0,0.0,275000.0,7000.0,0,170.0,1,1,0
11,28,2012.0,105,22,3,1.6,0.0,143000.0,9600.0,0,110.0,0,1,0
17,69,2024.0,170,4,3,1.8,1.0,2000.0,24240.0,2,175.0,0,0,0
25,43,2025.0,228,23,3,1.6,1.0,0.0,28400.0,2,120.0,1,0,0
1,63,2012.0,9,14,3,2.0,0.0,127000.0,22000.0,1,211.0,1,1,0
26,0,2025.0,247,14,3,1.0,1.0,0.0,30320.0,0,120.0,0,0,0
25,43,2025.0,228,4,3,1.6,1.0,0.0,28400.0,0,120.0,1,0,0
29,5,2012.0,290,14,3,2.3,0.0,155600.0,14000.0,1,150.0,0,1,0
3,102,2017.0,30,14,3,2.0,1.0,98000.0,33500.0,0,192.0,1,1,0
28,26,2017.0,275,4,3,1.6,1.0,110000.0,13600.0,0,110.0,0,1,0
3,102,2019.0,30,14,3,2.0,1.0,75000.0,35000.0,0,192.0,1,1,0
13,22,2013.0,121,19,3,2.4,0.0,178000.0,16142.0,1,185.0,1,0,0
25,43,2023.0,227,14,3,1.6,1.0,23500.0,23600.0,1,120.0,0,1,0
25,43,2025.0,228,4,3,1.6,1.0,0.0,28400.0,0,120.0,1,0,0
28,26,2012.0,275,14,3,2.0,0.0,112500.0,11200.0,1,138.0,0,1,0
25,43,2022.0,231,4,3,1.6,0.0,51000.0,22400.0,0,120.0,0,0,0
33,83,2020.0,350,2,3,1.6,1.0,56000.0,20400.0,1,110.0,0,1,0
28,44,2025.0,282,14,3,2.5,0.0,3000.0,37520.0,1,184.0,1,0,0
32,68,2022.0,336,14,2,2.5,0.0,17800.0,67999.0,2,170.0,1,0,0
13,40,2017.0,126,14,3,1.8,1.0,150000.0,7400.0,0,121.0,0,0,0
3,107,2010.0,45,22,3,3.0,0.0,183000.0,21500.0,0,306.0,1,1,0
32,20,2022.0,317,19,2,1.8,0.0,61800.0,30800.0,0,170.0,0,0,0
5,96,2016.0,73,23,3,1.8,1.0,81000.0,14800.0,0,140.0,1,0,0
10,60,2024.0,101,14,3,1.3,1.0,0.0,22800.0,0,155.0,0,0,0
11,28,2020.0,108,4,3,2.0,1.0,61000.0,20400.0,0,143.0,0,0,0
17,19,2018.0,160,19,3,2.4,1.0,82000.0,27200.0,1,170.0,1,1,0
17,19,2022.0,162,14,3,1.3,0.0,33660.0,32500.0,1,175.0,0,0,0
33,54,2025.0,345,23,3,1.0,1.0,0.0,23840.0,2,101.0,0,0,0
17,19,2024.0,162,14,3,1.3,1.0,0.0,18382.0,2,175.0,0,0,0
33,82,2025.0,346,14,3,1.4,1.0,0.0,29840.0,1,150.0,0,0,0
3,107,2017.0,48,4,3,4.4,1.0,69000.0,79900.0,1,449.0,1,1,0
28,26,2013.0,269,28,3,1.6,0.0,120000.0,10800.0,0,110.0,0,1,0
5,96,2014.0,73,4,3,1.8,0.0,130000.0,15400.0,0,140.0,1,0,0
28,26,2018.0,275,15,3,2.0,1.0,87000.0,15200.0,0,143.0,0,1,0
3,104,2016.0,34,19,3,2.0,0.0,109000.0,45000.0,1,184.0,1,1,0
26,0,2018.0,246,22,3,1.6,1.0,87000.0,17000.0,0,110.0,1,1,0
10,60,2025.0,100,19,3,1.0,1.0,0.0,22840.0,2,101.0,0,0,0
32,20,2025.0,318,14,3,2.0,1.0,0.0,38960.0,0,170.0,0,0,0
1,62,2025.0,6,19,3,1.4,1.0,0.0,59000.0,0,150.0,1,0,0
32,68,2013.0,334,4,3,2.5,0.0,175097.0,22000.0,0,170.0,1,0,0
14,99,2013.0,144,3,3,2.0,0.0,160000.0,17000.0,1,154.0,0,0,0
4,90,2022.0,55,2,3,2.0,0.0,50000.0,20800.0,0,224.0,0,0,0
11,28,2009.0,105,19,3,1.6,0.0,134230.0,8000.0,0,110.0,0,1,0
14,73,2014.0,136,14,3,2.4,1.0,179000.0,17600.0,1,170.0,1,0,0
17,19,2020.0,161,14,3,2.4,1.0,89000.0,21200.0,2,170.0,0,1,0
11,46,2016.0,113,4,3,2.0,1.0,100370.0,23000.0,1,143.0,1,0,0
25,43,2020.0,228,14,3,1.6,0.0,112629.0,19600.0,2,120.0,1,0,0
8,42,2011.0,95,19,3,2.4,0.0,97138.0,12500.0,0,170.0,1,0,0
3,102,2016.0,27,14,3,2.0,1.0,78000.0,36000.0,1,231.0,1,1,0
13,22,2008.0,123,14,3,2.4,0.0,289000.0,11000.0,0,185.0,0,0,0
6,10,2018.0,89,19,3,1.2,0.0,95000.0,14320.0,0,165.0,0,0,0
26,0,2016.0,249,14,3,1.6,0.0,90000.0,14500.0,0,110.0,0,1,0
26,0,2025.0,242,14,3,1.0,1.0,0.0,25680.0,2,120.0,0,1,0
32,81,2023.0,340,22,0,2.8,1.0,66700.0,47200.0,0,204.0,1,0,0
26,0,2025.0,242,14,3,1.0,1.0,0.0,26584.0,0,120.0,0,1,0
33,82,2025.0,346,4,3,1.4,1.0,0.0,29840.0,2,150.0,0,0,0
33,95,2019.0,357,4,3,1.4,0.0,93200.0,27500.0,1,150.0,0,0,0
5,96,2015.0,73,4,3,1.8,1.0,142000.0,10000.0,1,140.0,1,0,0
26,0,2017.0,249,4,3,1.6,1.0,94000.0,12000.0,1,110.0,0,1,0
5,96,2025.0,73,28,3,1.2,1.0,0.0,22400.0,2,132.0,1,0,0
28,26,2013.0,269,22,2,1.6,0.0,132896.0,9832.0,2,110.0,0,1,0
1,61,2025.0,3,14,3,1.5,0.0,0.0,49800.0,2,150.0,1,0,0
13,40,2018.0,126,14,3,1.8,1.0,72000.0,23000.0,1,121.0,0,0,0
14,73,2009.0,136,19,0,2.2,0.0,135000.0,7200.0,0,190.0,1,0,0
13,40,2025.0,126,4,3,1.5,1.0,0.0,39550.0,0,121.0,0,0,0
14,73,2017.0,136,14,3,2.4,0.0,149000.0,29800.0,0,170.0,1,0,0
11,28,2015.0,107,4,3,1.6,0.0,140000.0,11600.0,0,110.0,0,1,0
10,4,2018.0,99,14,3,1.4,1.0,62000.0,7600.0,0,150.0,0,1,0
